title,price,location,link
Clover di Casa Jardin Residence,Rp 2.1 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/casa-jardin-residence/clover/hos37402/
Rumah LT 135 SHM 12 Menit ke Stasiun Cilebut Dibantu KPR J-38993,Rp 1.66 M,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-lt-135-shm-12-menit-ke-stasiun-cilebut-dibantu-kpr-j38993-hos40523261/
Rumah 2 Lantai SHM 15 menit ke Terminal Cibinong Hadap Utara J39341,Rp 1.66 M,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-2-lantai-shm-15-menit-ke-terminal-cibinong-hadap-utara-j39341-hos40619906/
Rumah Hadap Utara 10 Menit ke Terminal Dan Stasiun Bojong Gede Dibantu KPR J-36006,Rp 540 Juta,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-hadap-utara-10-menit-ke-terminal-dan-stasiun-bojong-gede-dibantu-kpr-j36006-hos40177157/
Rumah Strategis 9 Menit ke The Park Sawangan SHM Dibantu KPR J-36721,Rp 780 Juta,Depok Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-strategis-9-menit-ke-the-park-sawangan-shm-dibantu-kpr-j36721-hos40013335/
Rumah Mewah Citra Garden 8 Aerohome 5X12.5 Furnished Siap Huni Dibawah Pasaran,Rp 1.9 M,Jakarta Barat Citra Garden,https://www.rumah123.com/properti/jakarta-barat-citra-garden/rumah-mewah-citra-garden-8-aerohome-5x125-furnished-siap-huni-dibawah-pasaran-hos40760007/
Rumah 2 Lantai SHM 15 Menit ke Rsud Cibinong Hadap Selatan J39190,Rp 1.11 M,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-2-lantai-shm-15-menit-ke-rsud-cibinong-hadap-selatan-j39190-hos40614782/
Rumah SHM Terawat 10 Menit ke Stasiun Bojong Gede Bebas Banjir J39973,Rp 500 Juta,Bogor Bojong Gede,https://www.rumah123.com/properti/bogor-bojong-gede/rumah-shm-terawat-10-menit-ke-stasiun-bojong-gede-bebas-banjir-j39973-hos40897756/
Rumah 1 Lantai Luas 15 Menit ke Transpark Mall Bintaro Dibantu KPR J40298,Rp 2.27 M,Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/rumah-1-lantai-luas-15-menit-ke-transpark-mall-bintaro-dibantu-kpr-j40298-hos40907568/
Rumah Luas 3 Kamar 15 Menit ke Gerbang Tol Jatiasih Hadap Timur J40626,Rp 1.33 M,Bekasi Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-luas-3-kamar-15-menit-ke-gerbang-tol-jatiasih-hadap-timur-j40626-hos40942834/
Rumah Minimalis 15 Menit ke Terminal Cibinong 1 Lt Bebas Banjir J38982,Rp 670 Juta,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-minimalis-15-menit-ke-terminal-cibinong-1-lt-bebas-banjir-j38982-hos40792401/
Rhapsody di RANCAMAYA GOLF ESTATE,Rp 2.16 M,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/rancamaya-golf-estate/rhapsody/hos59080/
Type 7 di RANCAMAYA GOLF ESTATE,Rp 2.32 M,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/rancamaya-golf-estate/type-7/hos0100844/
Type 9 di RANCAMAYA GOLF ESTATE,Rp 3.9 M,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/rancamaya-golf-estate/type-9/hos1100846/
Type 10 di RANCAMAYA GOLF ESTATE,Rp 5.96 M,Bogor,https://www.rumah123.com/perumahan-baru/properti/bogor/rancamaya-golf-estate/type-10/hos2100847/
Rumah SHM Hadap Utara 10 Menit ke Gerbang Tol Karang Tengah Barat 2 Siap KPR J-13159,Rp 820 Juta,Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-shm-hadap-utara-10-menit-ke-gerbang-tol-karang-tengah-barat-2-siap-kpr-j13159-hos40796819/
Rumah 10 Menit ke Cibinong City Mall SHM Siap Huni Dibantu KPR J-40008,Rp 500 Juta,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-10-menit-ke-cibinong-city-mall-shm-siap-huni-dibantu-kpr-j40008-hos40897863/
Rumah Minimalis 2 Lt 11 Menit ke Gerbang Tol Sentul Barat bisa KPR J40354,Rp 1.66 M,Bogor Sentul,https://www.rumah123.com/properti/bogor-sentul/rumah-minimalis-2-lt-11-menit-ke-gerbang-tol-sentul-barat-bisa-kpr-j40354-hos40907571/
Rumah Strategis Dekat Soetta dan Tol Cocok Investasi,Rp 980 Juta,Tangerang Tangerang,https://www.rumah123.com/properti/tangerang-tangerang/dijual-rumah-2-lantai-di-tangerang-dekat-bandara-dan-tol-strategis-banget-kemana-mana-dekat-hos39555790/
Rumah Minimalis 10 Menit ke Mall Ciputra Cibubur LT 84 Siap Huni J40151,Rp 2.16 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/rumah-minimalis-10-menit-ke-mall-ciputra-cibubur-lt-84-siap-huni-j40151-hos40942836/
Rumah Siap Huni 13 Menit ke Pintu Tol Sawangan 4 Bebas Banjir J37512,Rp 750 Juta,Depok Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-siap-huni-13-menit-ke-pintu-tol-sawangan-4-bebas-banjir-j37512-hos40049731/
Rumah Cantik 15 Menit ke Mall Summarecon Bekasi Dibantu KPR J-38768,Rp 640 Juta,Bekasi Bekasi Utara,https://www.rumah123.com/properti/bekasi-bekasi-utara/rumah-cantik-15-menit-ke-mall-summarecon-bekasi-dibantu-kpr-j38768-hos40523244/
Ivy di Cimanggis Golf Estate,Rp 1.64 M,Depok,https://www.rumah123.com/perumahan-baru/properti/depok/cimanggis-golf-estate/ivy/hos12949/
Tipe 6 di Cimanggis Golf Estate,Rp 1.92 M,Depok,https://www.rumah123.com/perumahan-baru/properti/depok/cimanggis-golf-estate/tipe-6/hos119849/
Olive di Cimanggis Golf Estate,Rp 2.29 M,Depok,https://www.rumah123.com/perumahan-baru/properti/depok/cimanggis-golf-estate/olive/hos319852/
Tiffany di Cimanggis Golf Estate,Rp 2.9 M,Depok,https://www.rumah123.com/perumahan-baru/properti/depok/cimanggis-golf-estate/tiffany/hos22952/
Rumah 2 Lt SHM 7 Menit ke Rs Citra Medika Depok Dibantu KPR J-28423,Rp 1.33 M,Depok Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-2-lt-shm-7-menit-ke-rs-citra-medika-depok-dibantu-kpr-j28423-hos40831057/
Rumah Luas Strategis 8 Menit ke Mall Depok Town Center Dibantu KPR J-38634,Rp 1.88 M,Depok Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-luas-strategis-8-menit-ke-mall-depok-town-center-dibantu-kpr-j38634-hos40393917/
Rumah 2 Lantai 12 Menit ke Gerbang Tol Sawangan 4 Hadap Selatan J39631,Rp 790 Juta,Depok Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-2-lantai-12-menit-ke-gerbang-tol-sawangan-4-hadap-selatan-j39631-hos40907567/
Rumah Luas Tanah 120 Dekat Rs Permata Pamulang SHM Hadap Utara J39872,Rp 2.1 M,Tangerang Selatan Pamulang,https://www.rumah123.com/properti/tangerang-selatan-pamulang/rumah-luas-tanah-120-dekat-rs-permata-pamulang-shm-hadap-utara-j39872-hos40907570/
Rumah Strategis 9 Menit ke Rs Citra Medika Depok 1 Lt Siap Huni J39153,Rp 610 Juta,Depok Cilodong,https://www.rumah123.com/properti/depok-cilodong/rumah-strategis-9-menit-ke-rs-citra-medika-depok-1-lt-siap-huni-j39153-hos40767863/
Rumah Siap Huni 1 Lt Akses Dekat Gerbang Tol Serpong 7 Dibantu KPR J21562,Rp 670 Juta,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-siap-huni-1-lt-akses-dekat-gerbang-tol-serpong-7-dibantu-kpr-j21562-hos39786133/
Cluster Velmora (2 Lantai) di ANWA Residence Puri,Rp 900 Juta,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-velmora-2-lantai/hos1100928/
Cluster Nordea (2 Lantai) di ANWA Residence Puri,Rp 1.4 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-nordea-2-lantai/hos0100929/
Cluster Nordea (2 Lantai) di ANWA Residence Puri,Rp 1.5 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-nordea-2-lantai/hos1100930/
Cluster Nordea (2 Lantai) di ANWA Residence Puri,Rp 1.6 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-nordea-2-lantai/hos2100931/
Cluster Clayton (3 Lantai) di ANWA Residence Puri,Rp 1.8 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-clayton-3-lantai/hos1100823/
Cluster Velmora (2 Lantai) di ANWA Residence Puri,Rp 1.9 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-velmora-2-lantai/hos1100927/
Cluster Clayton (2 Lantai B) di ANWA Residence Puri,Rp 2.5 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-clayton-2-lantai-b/hos4100821/
Cluster Clayton (2 Lantai A) di ANWA Residence Puri,Rp 2.6 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-clayton-2-lantai-a/hos3100819/
Cluster Clayton (2 Lantai) di ANWA Residence Puri,Rp 3.5 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-clayton-2-lantai/hos5100815/
Cluster Clayton (Hook) di ANWA Residence Puri,Rp 3.9 M,Jakarta Barat,https://www.rumah123.com/perumahan-baru/properti/jakarta-barat/anwa-residence-puri/cluster-clayton-hook/hos6100816/
Ariawood di Paradise Serpong City 2,Rp 569 Juta,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/paradise-serpong-city-2/ariawood/hos28281/
Hampton di Paradise Serpong City 2,Rp 569 Juta,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/paradise-serpong-city-2/hampton/hos18282/
Lilac di Paradise Serpong City 2,Rp 756 Juta,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/paradise-serpong-city-2/lilac/hos38283/
Woodlea di Paradise Serpong City 2,Rp 789 Juta,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/paradise-serpong-city-2/woodlea/hos48284/
Sandwood di Paradise Serpong City 2,Rp 1.2 M,Tangerang Selatan,https://www.rumah123.com/perumahan-baru/properti/tangerang-selatan/paradise-serpong-city-2/sandwood/hos58285/
Rumah 10 menit ke RS.Permata Pamulang SHM Dibantu KPR J-21562,Rp 670 Juta,Tangerang Selatan Pamulang,https://www.rumah123.com/properti/tangerang-selatan-pamulang/rumah-10-menit-ke-rspermata-pamulang-shm-dibantu-kpr-j21562-hos40170104/
Rumah 1 Lantai SHM 15 Menit ke Gerbang Tol Cisalak 4 Dibantu KPR J39340,Rp 1 M,Depok Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-1-lantai-shm-15-menit-ke-gerbang-tol-cisalak-4-dibantu-kpr-j39340-hos40795624/
Rumah LB 242 SHM Siap KPR 10 Menit ke Gerbang Tol Brigif 4 J-34467,Rp 2.35 M,Depok Beji,https://www.rumah123.com/properti/depok-beji/rumah-lb-242-shm-siap-kpr-10-menit-ke-gerbang-tol-brigif-4-j34467-hos40178176/
Rumah Siap Huni Dekat BSD 15 Menit ke Mall The Breeze Dibantu KPR J17344,Rp 1.05 M,Tangerang Bsd City,https://www.rumah123.com/properti/tangerang-bsd-city/rumah-siap-huni-dekat-bsd-15-menit-ke-mall-the-breeze-dibantu-kpr-j17344-hos38948082/
Rumah Strategis 15 Menit ke Stasiun Tambun LT 115 Bebas Banjir J40251,Rp 880 Juta,Bekasi Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/rumah-strategis-15-menit-ke-stasiun-tambun-lt-115-bebas-banjir-j40251-hos40907563/
Rumah SHM Luas 10 Menit ke Gerbang Tol Ciawi 2 Dibantu KPR J-32392,Rp 2.44 M,Bogor Bogor Selatan,https://www.rumah123.com/properti/bogor-bogor-selatan/rumah-shm-luas-10-menit-ke-gerbang-tol-ciawi-2-dibantu-kpr-j32392-hos40915350/
Athena di Orchard Park Batam,Rp 980 Juta,Batam,https://www.rumah123.com/perumahan-baru/properti/batam/orchard-park-batam/athena/hos19236/
Flava di Orchard Park Batam,Rp 1.7 M,Batam,https://www.rumah123.com/perumahan-baru/properti/batam/orchard-park-batam/flava/hos27506/
Iris di Orchard Park Batam,Rp 2.5 M,Batam,https://www.rumah123.com/perumahan-baru/properti/batam/orchard-park-batam/iris/hos37508/
Kavling Persea Premiere di Orchard Park Batam,Rp 1.8 M,Batam,https://www.rumah123.com/perumahan-baru/properti/batam/orchard-park-batam/kavling-persea-premiere/hos15511/
Rumah Cantik SHM dekat Gerbang Tol Serpong Siap Huni J-27865,Rp 1.01 M,Tangerang Bsd City,https://www.rumah123.com/properti/tangerang-bsd-city/rumah-cantik-shm-dekat-gerbang-tol-serpong-siap-huni-j27865-hos40170611/
Rumah Minimalis 10 Menit ke Stasiun Serpong 2 Lantai Siap Huni J40265,Rp 990 Juta,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-minimalis-10-menit-ke-stasiun-serpong-2-lantai-siap-huni-j40265-hos40897758/
Rumah Luas 1 Lantai 7 Menit ke Rs Permata Pamulang Dibantu KPR J39500,Rp 2.85 M,Tangerang Selatan Pamulang,https://www.rumah123.com/properti/tangerang-selatan-pamulang/rumah-luas-1-lantai-7-menit-ke-rs-permata-pamulang-dibantu-kpr-j39500-hos40713811/
Bliss di CitraLand City Samarinda,Rp 900 Juta,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citraland-city-samarinda/bliss/hos1100738/
Masone di CitraLand City Samarinda,Rp 1.3 M,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citraland-city-samarinda/masone/hos319750/
Cassena di CitraLand City Samarinda,Rp 1.8 M,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citraland-city-samarinda/cassena/hos219749/
Monteglia di CitraLand City Samarinda,Rp 2.2 M,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citraland-city-samarinda/monteglia/hos119748/
Rumah 1 Lt Minimalis Dekat Rs Sari Asih Ciputat Dibantu KPR J39417,Rp 780 Juta,Tangerang Selatan Ciputat,https://www.rumah123.com/properti/tangerang-selatan-ciputat/rumah-1-lt-minimalis-dekat-rs-sari-asih-ciputat-dibantu-kpr-j39417-hos40795643/
Rumah Mewah Punya Kolam Renang/Pool & 6 Kamar di Cluster Grand Wisata,Rp 3.7 M,Bekasi Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/rumah-mewah-punya-kolam-renangpool-6-kamar-di-cluster-grand-wisata-hos39980368/
Rumah SHM 15 Menit ke Mall Paradise Walk Serpong Hadap Utara J40209,Rp 880 Juta,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-shm-15-menit-ke-mall-paradise-walk-serpong-hadap-utara-j40209-hos40907565/
Rumah 15 menit ke Stasiun Cilebut SHM Siap Huni 2 Lt J32994,Rp 760 Juta,Bogor Cibinong,https://www.rumah123.com/properti/bogor-cibinong/rumah-15-menit-ke-stasiun-cilebut-shm-siap-huni-2-lt-j32994-hos39351207/
Woody di CitraGrand Senyiur City Samarinda,Rp 550 Juta,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citragrand-senyiur-city-samarinda/woody/hos019756/
Grand Elena di CitraGrand Senyiur City Samarinda,Rp 1.6 M,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citragrand-senyiur-city-samarinda/grand-elena/hos219755/
New Elena Y di CitraGrand Senyiur City Samarinda,Rp 900 Juta,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citragrand-senyiur-city-samarinda/new-elena-y/hos119754/
New Elena Z di CitraGrand Senyiur City Samarinda,Rp 1.2 M,Samarinda,https://www.rumah123.com/perumahan-baru/properti/samarinda/citragrand-senyiur-city-samarinda/new-elena-z/hos019753/
Rumah LT 148 SHM Siap KPR 7 menit ke CBD Ciledug Family Mall J-24311,Rp 890 Juta,Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/rumah-lt-148-shm-siap-kpr-7-menit-ke-cbd-ciledug-family-mall-j24311-hos39954787/
Rumah SHM 2 Lt Siap KPR Dekat Mall Paradise Walk Serpong Gratis Renovasi J20305,Rp 1.02 M,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-shm-2-lt-siap-kpr-dekat-mall-paradise-walk-serpong-gratis-renovasi-j20305-hos19595797/
Rumah Sudah Renov 10 Menit ke Gerbang Tol Serpong 2 Siap Huni J34945,Rp 2.56 M,Tangerang Selatan Serpong,https://www.rumah123.com/properti/tangerang-selatan-serpong/rumah-sudah-renov-10-menit-ke-gerbang-tol-serpong-2-siap-huni-j34945-hos39773771/
"Rumah 2 Lantai di Cluster Crystal Gading Serpong, Tangerang",Rp 2.8 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/rumah-2-lantai-di-cluster-crystal-gading-serpong-tangerang-hos16386671/
Dijual Rumah di Cluster Edison Gading Serpong,Rp 2.25 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-rumah-di-cluster-edison-gading-serpong-hos18783543/
Rumah 10 Menit ke Gerbang Tol Sentul 2 Siap Huni Dibantu KPR J-32495,Rp 1.13 M,Bogor Sentul,https://www.rumah123.com/properti/bogor-sentul/rumah-10-menit-ke-gerbang-tol-sentul-2-siap-huni-dibantu-kpr-j32495-hos40796959/
"DIJUAL Rumah 2 Lantai Bagus Furnished di Cluster Trimezia-gading Serpong, Tangerang",Rp 3.55 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-rumah-2-lantai-bagus-furnished-di-cluster-trimeziagading-serpong-tangerang-hos17835259/
Rumah 10 menit ke Gerbang Tol BSD Barat 1 SHM Dibantu KPR J-38210,Rp 1.05 M,Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/rumah-10-menit-ke-gerbang-tol-bsd-barat-1-shm-dibantu-kpr-j38210-hos40274183/
Dijual Rumah di Cluster Flamingo Gading Serpong,Rp 4.25 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/dijual-rumah-di-cluster-flamingo-gading-serpong-hos40070444/
Cluster Menaggio Gading Serpong,Rp 4.75 M,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/cluster-menaggio-gading-serpong-hos14208377/
Rumah 2 Lt SHM 15 Menit ke Mall Summarecon Serpong Hadap Selatan J-37662,Rp 660 Juta,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/rumah-2-lt-shm-15-menit-ke-mall-summarecon-serpong-hadap-selatan-j37662-hos40082938/
TIPE 47 di ANTAPANI CITY,Rp 1.15 M,Bandung,https://www.rumah123.com/perumahan-baru/properti/bandung/antapani-city/tipe-47/hos019728/
Dijual Cepat Rumah Hadap Taman Cluster Sheffield Greenwich Bsd,Rp 3.85 M,Tangerang Bsd Green Wich,https://www.rumah123.com/properti/tangerang-bsd-green-wich/dijual-cepat-rumah-hadap-taman-cluster-sheffield-greenwich-bsd-hos40909699/
Hunian Nyaman Sutera Orlanda Dekat Binus & Ikea Alam Sutera,Rp 4.35 M,Tangerang Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/rumah-minimalis-terawat-ada-backyard-luas-lokasi-dekat-tol-mall-ikea-kampus-di-alam-sutera-hos39677250/
Rumah Sudah Renov 10 Menit ke RSIA Citra Insani 1 Lt Hadap Timur J24394,Rp 680 Juta,Depok Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-sudah-renov-10-menit-ke-rsia-citra-insani-1-lt-hadap-timur-j24394-hos17981013/
New Blossom di Virginia Park Makassar,Rp 840 Juta,Makassar,https://www.rumah123.com/perumahan-baru/properti/makassar/virginia-park-makassar/new-blossom/hos1101099/
Rumah Siap Huni 10 Menit ke Gerbang Tol Cibadak 2 Dibantu KPR J38133,Rp 780 Juta,Bogor Tanah Sareal,https://www.rumah123.com/properti/bogor-tanah-sareal/rumah-siap-huni-10-menit-ke-gerbang-tol-cibadak-2-dibantu-kpr-j38133-hos40669604/
Rumah Luas 15 Menit ke The Park Pejaten Siap Huni Dibantu KPR ⁠J-34147,Rp 3.32 M,Jakarta Selatan Cilandak,https://www.rumah123.com/properti/jakarta-selatan-cilandak/rumah-luas-15-menit-ke-the-park-pejaten-siap-huni-dibantu-kpr-j34147-hos40798257/
Rumah SHM 2 Lt Siap Huni 9 Menit ke Gerbang Tol Kukusan 3 ⁠J-34110,Rp 1.22 M,Depok Limo,https://www.rumah123.com/properti/depok-limo/rumah-shm-2-lt-siap-huni-9-menit-ke-gerbang-tol-kukusan-3-j34110-hos40797986/
Violeta Plus di Valle Verde Villa & Residences,Rp 1.9 M,Bandung Barat,https://www.rumah123.com/perumahan-baru/properti/bandung-barat/valle-verde-villa-residences/violeta-plus/hos17935/
Bukit Nirmala Pik2 6X15 KPR Cash Brand New. 2 Lantai,Rp 3 M,Jakarta Utara Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/bukit-nirmala-pik2-6x15-kpr-cash-brand-new-2-lantai-hos40854463/
Rumah Minimalis 10 Menit ke RS Sari Asih Cipondoh Bebas Banjir J13159,Rp 820 Juta,Tangerang Cipondoh,https://www.rumah123.com/properti/tangerang-cipondoh/rumah-minimalis-10-menit-ke-rs-sari-asih-cipondoh-bebas-banjir-j13159-hos40393939/
Hunian 3 Kamar Tidur di Cibubur Jaktim Strategis Brand New,Rp 1.6 M,Jakarta Timur Cibubur,https://www.rumah123.com/properti/jakarta-timur-cibubur/hunian-3-kamar-tidur-di-cibubur-jaktim-strategis-brand-new-hos39977991/
Type C di Cluster Smart & Green collection,Rp 1.5 M,Batam,https://www.rumah123.com/perumahan-baru/properti/batam/cluster-smart-green-collection/type-c/hos29907/
Rumah 2 Lt SHM 16 Menit ke RS Masmitra Jati Makmur Dibantu KPR J-36557,Rp 890 Juta,Bekasi Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-2-lt-shm-16-menit-ke-rs-masmitra-jati-makmur-dibantu-kpr-j36557-hos40171863/
Rumah 15 Menit ke Stasiun Cisauk SHM Hadap Timur Dibantu KPR J-38022,Rp 640 Juta,Tangerang Cisauk,https://www.rumah123.com/properti/tangerang-cisauk/rumah-15-menit-ke-stasiun-cisauk-shm-hadap-timur-dibantu-kpr-j38022-hos40405372/
Rumah Minimalis 8 menit ke Summarecon Mall Bekasi Hadap Utara J38080,Rp 1.33 M,Bekasi Bekasi Utara,https://www.rumah123.com/properti/bekasi-bekasi-utara/rumah-minimalis-8-menit-ke-summarecon-mall-bekasi-hadap-utara-j38080-hos40216170/
Rumah 1 Lantai Akses Dekat Stasiun Bekasi Siap KPR Hadap Timur J39239,Rp 450 Juta,Bekasi Bekasi Utara,https://www.rumah123.com/properti/bekasi-bekasi-utara/rumah-1-lantai-akses-dekat-stasiun-bekasi-siap-kpr-hadap-timur-j39239-hos40669434/
