No,provinsi,UpahMinimum,kecamatan
12,JAWA BARAT,2.191.232,LIGUNG
12,JAWA BARAT,2.191.232,SUMBERJAYA
12,JAWA BARAT,2.191.232,PANYINGKIRAN
12,JAWA BARAT,2.191.232,PALASAH
12,JAWA BARAT,2.191.232,CIGASONG
12,JAWA BARAT,2.191.232,SINDANGWANGI
12,JAWA BARAT,2.191.232,BANJARAN
12,JAWA BARAT,2.191.232,CINGAMBUL
12,JAWA BARAT,2.191.232,KASOKANDEL
12,JAWA BARAT,2.191.232,SINDANG
12,JAWA BARAT,2.191.232,MALAUSMA
12,JAWA BARAT,2.191.232,WADO
12,JAWA BARAT,2.191.232,JATINUNGGAL
12,JAWA BARAT,2.191.232,DARMARAJA
12,JAWA BARAT,2.191.232,CIBUGEL
12,JAWA BARAT,2.191.232,CISITU
12,JAWA BARAT,2.191.232,SITURAJA
12,JAWA BARAT,2.191.232,CONGGEANG
12,JAWA BARAT,2.191.232,PASEH
12,JAWA BARAT,2.191.232,SURIAN
12,JAWA BARAT,2.191.232,BUAHDUA
12,JAWA BARAT,2.191.232,TANJUNGSARI
12,JAWA BARAT,2.191.232,SUKASARI
12,JAWA BARAT,2.191.232,PAMULIHAN
12,JAWA BARAT,2.191.232,CIMANGGUNG
12,JAWA BARAT,2.191.232,JATINANGOR
12,JAWA BARAT,2.191.232,RANCAKALONG
12,JAWA BARAT,2.191.232,SUMEDANG SELATAN
12,JAWA BARAT,2.191.232,SUMEDANG UTARA
12,JAWA BARAT,2.191.232,GANEAS
12,JAWA BARAT,2.191.232,TANJUNGKERTA
12,JAWA BARAT,2.191.232,TANJUNGMEDAR
12,JAWA BARAT,2.191.232,CIMALAKA
12,JAWA BARAT,2.191.232,CISARUA
12,JAWA BARAT,2.191.232,TOMO
12,JAWA BARAT,2.191.232,UJUNGJAYA
12,JAWA BARAT,2.191.232,JATIGEDE
12,JAWA BARAT,2.191.232,HAURGEULIS
12,JAWA BARAT,2.191.232,KROYA
12,JAWA BARAT,2.191.232,GABUSWETAN
12,JAWA BARAT,2.191.232,CIKEDUNG
12,JAWA BARAT,2.191.232,LELEA
12,JAWA BARAT,2.191.232,BANGODUA
12,JAWA BARAT,2.191.232,WIDASARI
12,JAWA BARAT,2.191.232,KERTASEMAYA
12,JAWA BARAT,2.191.232,KRANGKENG
12,JAWA BARAT,2.191.232,KARANGAMPEL
12,JAWA BARAT,2.191.232,JUNTINYUAT
12,JAWA BARAT,2.191.232,SLIYEG
12,JAWA BARAT,2.191.232,JATIBARANG
12,JAWA BARAT,2.191.232,BALONGAN
12,JAWA BARAT,2.191.232,INDRAMAYU
12,JAWA BARAT,2.191.232,SINDANG
12,JAWA BARAT,2.191.232,CANTIGI
12,JAWA BARAT,2.191.232,LOHBENER
12,JAWA BARAT,2.191.232,ARAHAN
12,JAWA BARAT,2.191.232,LOSARANG
12,JAWA BARAT,2.191.232,KANDANGHAUR
12,JAWA BARAT,2.191.232,BONGAS
12,JAWA BARAT,2.191.232,ANJATAN
12,JAWA BARAT,2.191.232,SUKRA
12,JAWA BARAT,2.191.232,GANTAR
12,JAWA BARAT,2.191.232,TRISI
12,JAWA BARAT,2.191.232,SUKAGUMIWANG
12,JAWA BARAT,2.191.232,KEDOKAN BUNDER
12,JAWA BARAT,2.191.232,PASEKAN
12,JAWA BARAT,2.191.232,TUKDANA
12,JAWA BARAT,2.191.232,PATROL
12,JAWA BARAT,2.191.232,SAGALAHERANG
12,JAWA BARAT,2.191.232,CISALAK
12,JAWA BARAT,2.191.232,SUBANG
12,JAWA BARAT,2.191.232,KALIJATI
12,JAWA BARAT,2.191.232,PABUARAN
12,JAWA BARAT,2.191.232,PURWADADI
12,JAWA BARAT,2.191.232,PAGADEN
12,JAWA BARAT,2.191.232,BINONG
12,JAWA BARAT,2.191.232,CIASEM
12,JAWA BARAT,2.191.232,PUSAKANAGARA
12,JAWA BARAT,2.191.232,PAMANUKAN
12,JAWA BARAT,2.191.232,JALANCAGAK
12,JAWA BARAT,2.191.232,BLANAKAN
12,JAWA BARAT,2.191.232,TANJUNGSIANG
12,JAWA BARAT,2.191.232,COMPRENG
12,JAWA BARAT,2.191.232,PATOKBEUSI
12,JAWA BARAT,2.191.232,CIBOGO
12,JAWA BARAT,2.191.232,CIPUNAGARA
12,JAWA BARAT,2.191.232,CIJAMBE
12,JAWA BARAT,2.191.232,CIPEUNDEUY
12,JAWA BARAT,2.191.232,LEGONKULON
12,JAWA BARAT,2.191.232,CIKAUM
12,JAWA BARAT,2.191.232,SERANGPANJANG
12,JAWA BARAT,2.191.232,SUKASARI
12,JAWA BARAT,2.191.232,TAMBAKDAHAN
12,JAWA BARAT,2.191.232,KASOMALANG
12,JAWA BARAT,2.191.232,DAWUAN
12,JAWA BARAT,2.191.232,PAGADEN BARAT
12,JAWA BARAT,2.191.232,CIATER
12,JAWA BARAT,2.191.232,PUSAKAJAYA
12,JAWA BARAT,2.191.232,PURWAKARTA
12,JAWA BARAT,2.191.232,CAMPAKA
12,JAWA BARAT,2.191.232,JATILUHUR
12,JAWA BARAT,2.191.232,PLERED
12,JAWA BARAT,2.191.232,SUKATANI
12,JAWA BARAT,2.191.232,DARANGDAN
12,JAWA BARAT,2.191.232,MANIIS
12,JAWA BARAT,2.191.232,TEGALWARU
12,JAWA BARAT,2.191.232,WANAYASA
12,JAWA BARAT,2.191.232,PASAWAHAN
12,JAWA BARAT,2.191.232,BOJONG
12,JAWA BARAT,2.191.232,BABAKANCIKAO
12,JAWA BARAT,2.191.232,BUNGURSARI
12,JAWA BARAT,2.191.232,CIBATU
12,JAWA BARAT,2.191.232,SUKASARI
12,JAWA BARAT,2.191.232,PONDOKSALAM
12,JAWA BARAT,2.191.232,KIARAPEDES
12,JAWA BARAT,2.191.232,KARAWANG BARAT
12,JAWA BARAT,2.191.232,PANGKALAN
12,JAWA BARAT,2.191.232,TELUKJAMBE TIMUR
12,JAWA BARAT,2.191.232,CIAMPEL
12,JAWA BARAT,2.191.232,KLARI
12,JAWA BARAT,2.191.232,RENGASDENGKLOK
12,JAWA BARAT,2.191.232,KUTAWALUYA
12,JAWA BARAT,2.191.232,BATUJAYA
12,JAWA BARAT,2.191.232,TIRTAJAYA
12,JAWA BARAT,2.191.232,PEDES
12,JAWA BARAT,2.191.232,CIBUAYA
12,JAWA BARAT,2.191.232,PAKISJAYA
12,JAWA BARAT,2.191.232,CIKAMPEK
12,JAWA BARAT,2.191.232,JATISARI
12,JAWA BARAT,2.191.232,CILAMAYA WETAN
12,JAWA BARAT,2.191.232,TIRTAMULYA
12,JAWA BARAT,2.191.232,TELAGASARI
12,JAWA BARAT,2.191.232,RAWAMERTA
12,JAWA BARAT,2.191.232,LEMAHABANG
12,JAWA BARAT,2.191.232,TEMPURAN
12,JAWA BARAT,2.191.232,MAJALAYA
12,JAWA BARAT,2.191.232,JAYAKERTA
12,JAWA BARAT,2.191.232,CILAMAYA KULON
12,JAWA BARAT,2.191.232,BANYUSARI
12,JAWA BARAT,2.191.232,KOTA BARU
12,JAWA BARAT,2.191.232,KARAWANG TIMUR
12,JAWA BARAT,2.191.232,TELUKJAMBE BARAT
12,JAWA BARAT,2.191.232,TEGALWARU
12,JAWA BARAT,2.191.232,PURWASARI
12,JAWA BARAT,2.191.232,CILEBAR
12,JAWA BARAT,2.191.232,TARUMAJAYA
12,JAWA BARAT,2.191.232,BABELAN
12,JAWA BARAT,2.191.232,SUKAWANGI
12,JAWA BARAT,2.191.232,TAMBELANG
12,JAWA BARAT,2.191.232,TAMBUN UTARA
12,JAWA BARAT,2.191.232,TAMBUN SELATAN
12,JAWA BARAT,2.191.232,CIBITUNG
12,JAWA BARAT,2.191.232,CIKARANG BARAT
12,JAWA BARAT,2.191.232,CIKARANG UTARA
12,JAWA BARAT,2.191.232,KARANG BAHAGIA
12,JAWA BARAT,2.191.232,CIKARANG TIMUR
12,JAWA BARAT,2.191.232,KEDUNG WARINGIN
12,JAWA BARAT,2.191.232,PEBAYURAN
12,JAWA BARAT,2.191.232,SUKAKARYA
12,JAWA BARAT,2.191.232,SUKATANI
12,JAWA BARAT,2.191.232,CABANGBUNGIN
12,JAWA BARAT,2.191.232,MUARAGEMBONG
12,JAWA BARAT,2.191.232,SETU
12,JAWA BARAT,2.191.232,CIKARANG SELATAN
12,JAWA BARAT,2.191.232,CIKARANG PUSAT
12,JAWA BARAT,2.191.232,SERANG BARU
12,JAWA BARAT,2.191.232,CIBARUSAH
12,JAWA BARAT,2.191.232,BOJONGMANGU
12,JAWA BARAT,2.191.232,LEMBANG
12,JAWA BARAT,2.191.232,PARONGPONG
12,JAWA BARAT,2.191.232,CISARUA
12,JAWA BARAT,2.191.232,CIKALONGWETAN
12,JAWA BARAT,2.191.232,CIPEUNDEUY
12,JAWA BARAT,2.191.232,NGAMPRAH
12,JAWA BARAT,2.191.232,CIPATAT
12,JAWA BARAT,2.191.232,PADALARANG
12,JAWA BARAT,2.191.232,BATUJAJAR
12,JAWA BARAT,2.191.232,CIHAMPELAS
12,JAWA BARAT,2.191.232,CILILIN
12,JAWA BARAT,2.191.232,CIPONGKOR
12,JAWA BARAT,2.191.232,RONGGA
12,JAWA BARAT,2.191.232,SINDANGKERTA
12,JAWA BARAT,2.191.232,GUNUNGHALU
12,JAWA BARAT,2.191.232,SAGULING
12,JAWA BARAT,2.191.232,PARIGI
12,JAWA BARAT,2.191.232,CIJULANG
12,JAWA BARAT,2.191.232,CIMERAK
12,JAWA BARAT,2.191.232,CIGUGUR
12,JAWA BARAT,2.191.232,LANGKAPLANCAR
12,JAWA BARAT,2.191.232,MANGUNJAYA
12,JAWA BARAT,2.191.232,PADAHERANG
12,JAWA BARAT,2.191.232,KALIPUCANG
12,JAWA BARAT,2.191.232,PANGANDARAN
12,JAWA BARAT,2.191.232,SIDAMULIH
12,JAWA BARAT,2.191.232,BOGOR SELATAN
12,JAWA BARAT,2.191.232,BOGOR TIMUR
12,JAWA BARAT,2.191.232,BOGOR TENGAH
12,JAWA BARAT,2.191.232,BOGOR BARAT
12,JAWA BARAT,2.191.232,BOGOR UTARA
12,JAWA BARAT,2.191.232,TANAH SAREAL
12,JAWA BARAT,2.191.232,GUNUNGPUYUH
12,JAWA BARAT,2.191.232,CIKOLE
12,JAWA BARAT,2.191.232,CITAMIANG
12,JAWA BARAT,2.191.232,WARUDOYONG
12,JAWA BARAT,2.191.232,BAROS
12,JAWA BARAT,2.191.232,LEMBURSITU
12,JAWA BARAT,2.191.232,CIBEUREUM
12,JAWA BARAT,2.191.232,SUKASARI
12,JAWA BARAT,2.191.232,COBLONG
12,JAWA BARAT,2.191.232,BABAKAN CIPARAY
12,JAWA BARAT,2.191.232,BOJONGLOA KALER
12,JAWA BARAT,2.191.232,ANDIR
12,JAWA BARAT,2.191.232,CICENDO
12,JAWA BARAT,2.191.232,SUKAJADI
12,JAWA BARAT,2.191.232,CIDADAP
12,JAWA BARAT,2.191.232,BANDUNG WETAN
12,JAWA BARAT,2.191.232,ASTANA ANYAR
12,JAWA BARAT,2.191.232,REGOL
12,JAWA BARAT,2.191.232,BATUNUNGGAL
12,JAWA BARAT,2.191.232,LENGKONG
12,JAWA BARAT,2.191.232,CIBEUNYING KIDUL
12,JAWA BARAT,2.191.232,BANDUNG KULON
12,JAWA BARAT,2.191.232,KIARACONDONG
12,JAWA BARAT,2.191.232,BOJONGLOA KIDUL
12,JAWA BARAT,2.191.232,CIBEUNYING KALER
12,JAWA BARAT,2.191.232,SUMUR BANDUNG
12,JAWA BARAT,2.191.232,ANTAPANI
12,JAWA BARAT,2.191.232,BANDUNG KIDUL
12,JAWA BARAT,2.191.232,BUAHBATU
12,JAWA BARAT,2.191.232,RANCASARI
12,JAWA BARAT,2.191.232,ARCAMANIK
12,JAWA BARAT,2.191.232,CIBIRU
12,JAWA BARAT,2.191.232,UJUNGBERUNG
12,JAWA BARAT,2.191.232,GEDEBAGE
12,JAWA BARAT,2.191.232,PANYILEUKAN
12,JAWA BARAT,2.191.232,CINAMBO
12,JAWA BARAT,2.191.232,MANDALAJATI
12,JAWA BARAT,2.191.232,KEJAKSAN
12,JAWA BARAT,2.191.232,LEMAH WUNGKUK
12,JAWA BARAT,2.191.232,HARJAMUKTI
12,JAWA BARAT,2.191.232,PEKALIPAN
12,JAWA BARAT,2.191.232,KESAMBI
12,JAWA BARAT,2.191.232,BEKASI TIMUR
12,JAWA BARAT,2.191.232,BEKASI BARAT
12,JAWA BARAT,2.191.232,BEKASI UTARA
12,JAWA BARAT,2.191.232,BEKASI SELATAN
12,JAWA BARAT,2.191.232,RAWALUMBU
12,JAWA BARAT,2.191.232,MEDANSATRIA
12,JAWA BARAT,2.191.232,BANTARGEBANG
12,JAWA BARAT,2.191.232,PONDOKGEDE
12,JAWA BARAT,2.191.232,JATIASIH
12,JAWA BARAT,2.191.232,JATISAMPURNA
12,JAWA BARAT,2.191.232,MUSTIKAJAYA
12,JAWA BARAT,2.191.232,PONDOKMELATI
12,JAWA BARAT,2.191.232,PANCORAN MAS
12,JAWA BARAT,2.191.232,CIMANGGIS
12,JAWA BARAT,2.191.232,SAWANGAN
12,JAWA BARAT,2.191.232,LIMO
12,JAWA BARAT,2.191.232,SUKMAJAYA
12,JAWA BARAT,2.191.232,BEJI
12,JAWA BARAT,2.191.232,CIPAYUNG
12,JAWA BARAT,2.191.232,CILODONG
12,JAWA BARAT,2.191.232,CINERE
12,JAWA BARAT,2.191.232,TAPOS
12,JAWA BARAT,2.191.232,BOJONGSARI
12,JAWA BARAT,2.191.232,CIMAHI SELATAN
12,JAWA BARAT,2.191.232,CIMAHI TENGAH
12,JAWA BARAT,2.191.232,CIMAHI UTARA
12,JAWA BARAT,2.191.232,CIHIDEUNG
12,JAWA BARAT,2.191.232,CIPEDES
12,JAWA BARAT,2.191.232,TAWANG
12,JAWA BARAT,2.191.232,INDIHIANG
12,JAWA BARAT,2.191.232,KAWALU
12,JAWA BARAT,2.191.232,CIBEUREUM
12,JAWA BARAT,2.191.232,TAMANSARI
12,JAWA BARAT,2.191.232,MANGKUBUMI
12,JAWA BARAT,2.191.232,BUNGURSARI
12,JAWA BARAT,2.191.232,PURBARATU
12,JAWA BARAT,2.191.232,BANJAR
12,JAWA BARAT,2.191.232,PATARUMAN
12,JAWA BARAT,2.191.232,PURWAHARJA
12,JAWA BARAT,2.191.232,LANGENSARI
13,JAWA TENGAH,2.169.349,KEDUNGREJA
13,JAWA TENGAH,2.169.349,KESUGIHAN
13,JAWA TENGAH,2.169.349,ADIPALA
13,JAWA TENGAH,2.169.349,BINANGUN
13,JAWA TENGAH,2.169.349,NUSAWUNGU
13,JAWA TENGAH,2.169.349,KROYA
13,JAWA TENGAH,2.169.349,MAOS
13,JAWA TENGAH,2.169.349,JERUKLEGI
13,JAWA TENGAH,2.169.349,KAWUNGANTEN
13,JAWA TENGAH,2.169.349,GANDRUNGMANGU
13,JAWA TENGAH,2.169.349,SIDAREJA
13,JAWA TENGAH,2.169.349,KARANGPUCUNG
13,JAWA TENGAH,2.169.349,CIMANGGU
13,JAWA TENGAH,2.169.349,MAJENANG
13,JAWA TENGAH,2.169.349,WANAREJA
13,JAWA TENGAH,2.169.349,DAYEUHLUHUR
13,JAWA TENGAH,2.169.349,SAMPANG
13,JAWA TENGAH,2.169.349,CIPARI
13,JAWA TENGAH,2.169.349,PATIMUAN
13,JAWA TENGAH,2.169.349,BANTARSARI
13,JAWA TENGAH,2.169.349,CILACAP SELATAN
13,JAWA TENGAH,2.169.349,CILACAP TENGAH
13,JAWA TENGAH,2.169.349,CILACAP UTARA
13,JAWA TENGAH,2.169.349,KAMPUNG LAUT
13,JAWA TENGAH,2.169.349,LUMBIR
13,JAWA TENGAH,2.169.349,WANGON
13,JAWA TENGAH,2.169.349,JATILAWANG
13,JAWA TENGAH,2.169.349,RAWALO
13,JAWA TENGAH,2.169.349,KEBASEN
13,JAWA TENGAH,2.169.349,KEMRANJEN
13,JAWA TENGAH,2.169.349,SUMPIUH
13,JAWA TENGAH,2.169.349,TAMBAK
13,JAWA TENGAH,2.169.349,SOMAGEDE
13,JAWA TENGAH,2.169.349,KALIBAGOR
13,JAWA TENGAH,2.169.349,BANYUMAS
13,JAWA TENGAH,2.169.349,PATIKRAJA
13,JAWA TENGAH,2.169.349,PURWOJATI
13,JAWA TENGAH,2.169.349,AJIBARANG
13,JAWA TENGAH,2.169.349,GUMELAR
13,JAWA TENGAH,2.169.349,PEKUNCEN
13,JAWA TENGAH,2.169.349,CILONGOK
13,JAWA TENGAH,2.169.349,KARANGLEWAS
13,JAWA TENGAH,2.169.349,SOKARAJA
13,JAWA TENGAH,2.169.349,KEMBARAN
13,JAWA TENGAH,2.169.349,SUMBANG
13,JAWA TENGAH,2.169.349,BATURRADEN
13,JAWA TENGAH,2.169.349,KEDUNGBANTENG
13,JAWA TENGAH,2.169.349,PURWOKERTO SELATAN
13,JAWA TENGAH,2.169.349,PURWOKERTO BARAT
13,JAWA TENGAH,2.169.349,PURWOKERTO TIMUR
13,JAWA TENGAH,2.169.349,PURWOKERTO UTARA
13,JAWA TENGAH,2.169.349,KEMANGKON
13,JAWA TENGAH,2.169.349,BUKATEJA
13,JAWA TENGAH,2.169.349,KEJOBONG
13,JAWA TENGAH,2.169.349,KALIGONDANG
13,JAWA TENGAH,2.169.349,PURBALINGGA
13,JAWA TENGAH,2.169.349,KALIMANAH
13,JAWA TENGAH,2.169.349,KUTASARI
13,JAWA TENGAH,2.169.349,MREBET
13,JAWA TENGAH,2.169.349,BOBOTSARI
13,JAWA TENGAH,2.169.349,KARANGREJA
13,JAWA TENGAH,2.169.349,KARANGANYAR
13,JAWA TENGAH,2.169.349,KARANGMONCOL
13,JAWA TENGAH,2.169.349,REMBANG
13,JAWA TENGAH,2.169.349,BOJONGSARI
13,JAWA TENGAH,2.169.349,PADAMARA
13,JAWA TENGAH,2.169.349,PENGADEGAN
13,JAWA TENGAH,2.169.349,KARANGJAMBU
13,JAWA TENGAH,2.169.349,KERTANEGARA
13,JAWA TENGAH,2.169.349,SUSUKAN
13,JAWA TENGAH,2.169.349,PURWOREJA KLAMPOK
13,JAWA TENGAH,2.169.349,MANDIRAJA
13,JAWA TENGAH,2.169.349,PURWANEGARA
13,JAWA TENGAH,2.169.349,BAWANG
13,JAWA TENGAH,2.169.349,BANJARNEGARA
13,JAWA TENGAH,2.169.349,SIGALUH
13,JAWA TENGAH,2.169.349,MADUKARA
13,JAWA TENGAH,2.169.349,BANJARMANGU
13,JAWA TENGAH,2.169.349,WANADADI
13,JAWA TENGAH,2.169.349,RAKIT
13,JAWA TENGAH,2.169.349,PUNGGELAN
13,JAWA TENGAH,2.169.349,KARANGKOBAR
13,JAWA TENGAH,2.169.349,PAGENTAN
13,JAWA TENGAH,2.169.349,PEJAWARAN
13,JAWA TENGAH,2.169.349,BATUR
13,JAWA TENGAH,2.169.349,WANAYASA
13,JAWA TENGAH,2.169.349,KALIBENING
13,JAWA TENGAH,2.169.349,PANDANARUM
13,JAWA TENGAH,2.169.349,PAGEDONGAN
13,JAWA TENGAH,2.169.349,AYAH
13,JAWA TENGAH,2.169.349,BUAYAN
13,JAWA TENGAH,2.169.349,PURING
13,JAWA TENGAH,2.169.349,PETANAHAN
13,JAWA TENGAH,2.169.349,KLIRONG
13,JAWA TENGAH,2.169.349,BULUSPESANTREN
13,JAWA TENGAH,2.169.349,AMBAL
13,JAWA TENGAH,2.169.349,MIRIT
13,JAWA TENGAH,2.169.349,PREMBUN
13,JAWA TENGAH,2.169.349,KUTOWINANGUN
13,JAWA TENGAH,2.169.349,ALIAN
13,JAWA TENGAH,2.169.349,KEBUMEN
13,JAWA TENGAH,2.169.349,PEJAGOAN
13,JAWA TENGAH,2.169.349,SRUWENG
13,JAWA TENGAH,2.169.349,ADIMULYO
13,JAWA TENGAH,2.169.349,KUWARASAN
13,JAWA TENGAH,2.169.349,ROWOKELE
13,JAWA TENGAH,2.169.349,SEMPOR
13,JAWA TENGAH,2.169.349,GOMBONG
13,JAWA TENGAH,2.169.349,KARANGANYAR
13,JAWA TENGAH,2.169.349,KARANGGAYAM
13,JAWA TENGAH,2.169.349,SADANG
13,JAWA TENGAH,2.169.349,BONOROWO
13,JAWA TENGAH,2.169.349,PADURESO
13,JAWA TENGAH,2.169.349,PONCOWARNO
13,JAWA TENGAH,2.169.349,KARANGSAMBUNG
13,JAWA TENGAH,2.169.349,GRABAG
13,JAWA TENGAH,2.169.349,NGOMBOL
13,JAWA TENGAH,2.169.349,PURWODADI
13,JAWA TENGAH,2.169.349,BAGELEN
13,JAWA TENGAH,2.169.349,KALIGESING
13,JAWA TENGAH,2.169.349,PURWOREJO
13,JAWA TENGAH,2.169.349,BANYUURIP
13,JAWA TENGAH,2.169.349,BAYAN
13,JAWA TENGAH,2.169.349,KUTOARJO
13,JAWA TENGAH,2.169.349,BUTUH
13,JAWA TENGAH,2.169.349,PITURUH
13,JAWA TENGAH,2.169.349,KEMIRI
13,JAWA TENGAH,2.169.349,BRUNO
13,JAWA TENGAH,2.169.349,GEBANG
13,JAWA TENGAH,2.169.349,LOANO
13,JAWA TENGAH,2.169.349,BENER
13,JAWA TENGAH,2.169.349,WADASLINTANG
13,JAWA TENGAH,2.169.349,KEPIL
13,JAWA TENGAH,2.169.349,SAPURAN
13,JAWA TENGAH,2.169.349,KALIWIRO
13,JAWA TENGAH,2.169.349,LEKSONO
13,JAWA TENGAH,2.169.349,SELOMERTO
13,JAWA TENGAH,2.169.349,KALIKAJAR
13,JAWA TENGAH,2.169.349,KERTEK
13,JAWA TENGAH,2.169.349,WONOSOBO
13,JAWA TENGAH,2.169.349,WATUMALANG
13,JAWA TENGAH,2.169.349,MOJOTENGAH
13,JAWA TENGAH,2.169.349,GARUNG
13,JAWA TENGAH,2.169.349,KEJAJAR
13,JAWA TENGAH,2.169.349,SUKOHARJO
13,JAWA TENGAH,2.169.349,KALIBAWANG
13,JAWA TENGAH,2.169.349,SALAMAN
13,JAWA TENGAH,2.169.349,BOROBUDUR
13,JAWA TENGAH,2.169.349,NGLUWAR
13,JAWA TENGAH,2.169.349,SALAM
13,JAWA TENGAH,2.169.349,SRUMBUNG
13,JAWA TENGAH,2.169.349,DUKUN
13,JAWA TENGAH,2.169.349,SAWANGAN
13,JAWA TENGAH,2.169.349,MUNTILAN
13,JAWA TENGAH,2.169.349,MUNGKID
13,JAWA TENGAH,2.169.349,MERTOYUDAN
13,JAWA TENGAH,2.169.349,TEMPURAN
13,JAWA TENGAH,2.169.349,KAJORAN
13,JAWA TENGAH,2.169.349,KALIANGKRIK
13,JAWA TENGAH,2.169.349,BANDONGAN
13,JAWA TENGAH,2.169.349,CANDIMULYO
13,JAWA TENGAH,2.169.349,PAKIS
13,JAWA TENGAH,2.169.349,NGABLAK
13,JAWA TENGAH,2.169.349,GRABAG
13,JAWA TENGAH,2.169.349,TEGALREJO
13,JAWA TENGAH,2.169.349,SECANG
13,JAWA TENGAH,2.169.349,WINDUSARI
13,JAWA TENGAH,2.169.349,SELO
13,JAWA TENGAH,2.169.349,AMPEL
13,JAWA TENGAH,2.169.349,CEPOGO
13,JAWA TENGAH,2.169.349,MUSUK
13,JAWA TENGAH,2.169.349,BOYOLALI
13,JAWA TENGAH,2.169.349,MOJOSONGO
13,JAWA TENGAH,2.169.349,TERAS
13,JAWA TENGAH,2.169.349,SAWIT
13,JAWA TENGAH,2.169.349,BANYUDONO
13,JAWA TENGAH,2.169.349,SAMBI
13,JAWA TENGAH,2.169.349,NGEMPLAK
13,JAWA TENGAH,2.169.349,NOGOSARI
13,JAWA TENGAH,2.169.349,SIMO
13,JAWA TENGAH,2.169.349,KARANGGEDE
13,JAWA TENGAH,2.169.349,KLEGO
13,JAWA TENGAH,2.169.349,ANDONG
13,JAWA TENGAH,2.169.349,KEMUSU
13,JAWA TENGAH,2.169.349,WONOSEGORO
13,JAWA TENGAH,2.169.349,JUWANGI
13,JAWA TENGAH,2.169.349,GLADAGSARI
13,JAWA TENGAH,2.169.349,TAMANSARI
13,JAWA TENGAH,2.169.349,WONOSAMODRO
13,JAWA TENGAH,2.169.349,PRAMBANAN
13,JAWA TENGAH,2.169.349,GANTIWARNO
13,JAWA TENGAH,2.169.349,WEDI
13,JAWA TENGAH,2.169.349,BAYAT
13,JAWA TENGAH,2.169.349,CAWAS
13,JAWA TENGAH,2.169.349,TRUCUK
13,JAWA TENGAH,2.169.349,KEBONARUM
13,JAWA TENGAH,2.169.349,JOGONALAN
13,JAWA TENGAH,2.169.349,MANISRENGGO
13,JAWA TENGAH,2.169.349,KARANGNONGKO
13,JAWA TENGAH,2.169.349,CEPER
13,JAWA TENGAH,2.169.349,PEDAN
13,JAWA TENGAH,2.169.349,KARANGDOWO
13,JAWA TENGAH,2.169.349,JUWIRING
13,JAWA TENGAH,2.169.349,WONOSARI
13,JAWA TENGAH,2.169.349,DELANGGU
13,JAWA TENGAH,2.169.349,POLANHARJO
13,JAWA TENGAH,2.169.349,KARANGANOM
13,JAWA TENGAH,2.169.349,TULUNG
13,JAWA TENGAH,2.169.349,JATINOM
13,JAWA TENGAH,2.169.349,KEMALANG
13,JAWA TENGAH,2.169.349,NGAWEN
13,JAWA TENGAH,2.169.349,KALIKOTES
13,JAWA TENGAH,2.169.349,KLATEN UTARA
13,JAWA TENGAH,2.169.349,KLATEN TENGAH
13,JAWA TENGAH,2.169.349,KLATEN SELATAN
13,JAWA TENGAH,2.169.349,WERU
13,JAWA TENGAH,2.169.349,BULU
13,JAWA TENGAH,2.169.349,TAWANGSARI
13,JAWA TENGAH,2.169.349,SUKOHARJO
13,JAWA TENGAH,2.169.349,NGUTER
13,JAWA TENGAH,2.169.349,BENDOSARI
13,JAWA TENGAH,2.169.349,POLOKARTO
13,JAWA TENGAH,2.169.349,MOJOLABAN
13,JAWA TENGAH,2.169.349,GROGOL
13,JAWA TENGAH,2.169.349,BAKI
13,JAWA TENGAH,2.169.349,GATAK
13,JAWA TENGAH,2.169.349,KARTASURA
13,JAWA TENGAH,2.169.349,PRACIMANTORO
13,JAWA TENGAH,2.169.349,GIRITONTRO
13,JAWA TENGAH,2.169.349,GIRIWOYO
13,JAWA TENGAH,2.169.349,BATUWARNO
13,JAWA TENGAH,2.169.349,TIRTOMOYO
13,JAWA TENGAH,2.169.349,NGUNTORONADI
13,JAWA TENGAH,2.169.349,BATURETNO
13,JAWA TENGAH,2.169.349,EROMOKO
13,JAWA TENGAH,2.169.349,WURYANTORO
13,JAWA TENGAH,2.169.349,MANYARAN
13,JAWA TENGAH,2.169.349,SELOGIRI
13,JAWA TENGAH,2.169.349,WONOGIRI
13,JAWA TENGAH,2.169.349,NGADIROJO
13,JAWA TENGAH,2.169.349,SIDOHARJO
13,JAWA TENGAH,2.169.349,JATIROTO
13,JAWA TENGAH,2.169.349,KISMANTORO
13,JAWA TENGAH,2.169.349,PURWANTORO
13,JAWA TENGAH,2.169.349,BULUKERTO
13,JAWA TENGAH,2.169.349,SLOGOHIMO
13,JAWA TENGAH,2.169.349,JATISRONO
13,JAWA TENGAH,2.169.349,JATIPURNO
13,JAWA TENGAH,2.169.349,GIRIMARTO
13,JAWA TENGAH,2.169.349,KARANGTENGAH
13,JAWA TENGAH,2.169.349,PARANGGUPITO
13,JAWA TENGAH,2.169.349,PUHPELEM
13,JAWA TENGAH,2.169.349,JATIPURO
13,JAWA TENGAH,2.169.349,JATIYOSO
13,JAWA TENGAH,2.169.349,JUMAPOLO
13,JAWA TENGAH,2.169.349,JUMANTONO
13,JAWA TENGAH,2.169.349,MATESIH
13,JAWA TENGAH,2.169.349,TAWANGMANGU
13,JAWA TENGAH,2.169.349,NGARGOYOSO
13,JAWA TENGAH,2.169.349,KARANGPANDAN
