No,provinsi,UpahMinimum,kecamatan
19,NUSA TENGGARA TIMUR,2328969,PANTAI BARU
19,NUSA TENGGARA TIMUR,2328969,ROTE TIMUR
19,NUSA TENGGARA TIMUR,2328969,ROTE BARAT
19,NUSA TENGGARA TIMUR,2328969,ROTE SELATAN
19,NUSA TENGGARA TIMUR,2328969,NDAO NUSE
19,NUSA TENGGARA TIMUR,2328969,LANDU LEKO
19,NUSA TENGGARA TIMUR,2328969,MACANG PACAR
19,NUSA TENGGARA TIMUR,2328969,KUWUS
19,NUSA TENGGARA TIMUR,2328969,LEMBOR
19,NUSA TENGGARA TIMUR,2328969,SANO NGGOANG
19,NUSA TENGGARA TIMUR,2328969,KOMODO
19,NUSA TENGGARA TIMUR,2328969,BOLENG
19,NUSA TENGGARA TIMUR,2328969,WELAK
19,NUSA TENGGARA TIMUR,2328969,NDOSO
19,NUSA TENGGARA TIMUR,2328969,LEMBOR SELATAN
19,NUSA TENGGARA TIMUR,2328969,MBELILING
19,NUSA TENGGARA TIMUR,2328969,PACAR
19,NUSA TENGGARA TIMUR,2328969,KUWUS BARAT
19,NUSA TENGGARA TIMUR,2328969,AESESA
19,NUSA TENGGARA TIMUR,2328969,NANGARORO
19,NUSA TENGGARA TIMUR,2328969,BOAWAE
19,NUSA TENGGARA TIMUR,2328969,MAUPONGGO
19,NUSA TENGGARA TIMUR,2328969,WOLOWAE
19,NUSA TENGGARA TIMUR,2328969,KEO TENGAH
19,NUSA TENGGARA TIMUR,2328969,AESESA SELATAN
19,NUSA TENGGARA TIMUR,2328969,KATIKU TANA
19,NUSA TENGGARA TIMUR,2328969,UMBU RATU NGGAY BARAT
19,NUSA TENGGARA TIMUR,2328969,MAMBORO
19,NUSA TENGGARA TIMUR,2328969,UMBU RATU NGGAY
19,NUSA TENGGARA TIMUR,2328969,KATIKU TANA SELATAN
19,NUSA TENGGARA TIMUR,2328969,LOURA
19,NUSA TENGGARA TIMUR,2328969,WEWEWA UTARA
19,NUSA TENGGARA TIMUR,2328969,WEWEWA TIMUR
19,NUSA TENGGARA TIMUR,2328969,WEWEWA BARAT
19,NUSA TENGGARA TIMUR,2328969,WEWEWA SELATAN
19,NUSA TENGGARA TIMUR,2328969,KODI BANGEDO
19,NUSA TENGGARA TIMUR,2328969,KODI
19,NUSA TENGGARA TIMUR,2328969,KODI UTARA
19,NUSA TENGGARA TIMUR,2328969,KOTA TAMBOLAKA
19,NUSA TENGGARA TIMUR,2328969,WEWEWA TENGAH
19,NUSA TENGGARA TIMUR,2328969,KODI BALAGHAR
19,NUSA TENGGARA TIMUR,2328969,BORONG
19,NUSA TENGGARA TIMUR,2328969,POCO RANAKA
19,NUSA TENGGARA TIMUR,2328969,LAMBA LEDA
19,NUSA TENGGARA TIMUR,2328969,SAMBI RAMPAS
19,NUSA TENGGARA TIMUR,2328969,ELAR
19,NUSA TENGGARA TIMUR,2328969,KOTA KOMBA
19,NUSA TENGGARA TIMUR,2328969,RANA MESE
19,NUSA TENGGARA TIMUR,2328969,POCO RANAKA TIMUR
19,NUSA TENGGARA TIMUR,2328969,ELAR SELATAN
19,NUSA TENGGARA TIMUR,2328969,SABU BARAT
19,NUSA TENGGARA TIMUR,2328969,SABU TENGAH
19,NUSA TENGGARA TIMUR,2328969,SABU TIMUR
19,NUSA TENGGARA TIMUR,2328969,SABU LIAE
19,NUSA TENGGARA TIMUR,2328969,HAWU MEHARA
19,NUSA TENGGARA TIMUR,2328969,RAIJUA
19,NUSA TENGGARA TIMUR,2328969,MALAKA TENGAH
19,NUSA TENGGARA TIMUR,2328969,MALAKA BARAT
19,NUSA TENGGARA TIMUR,2328969,WEWIKU
19,NUSA TENGGARA TIMUR,2328969,WELIMAN
19,NUSA TENGGARA TIMUR,2328969,RINHAT
19,NUSA TENGGARA TIMUR,2328969,IO KUFEU
19,NUSA TENGGARA TIMUR,2328969,SASITAMEAN
19,NUSA TENGGARA TIMUR,2328969,LAENMANEN
19,NUSA TENGGARA TIMUR,2328969,MALAKA TIMUR
19,NUSA TENGGARA TIMUR,2328969,KOBALIMA TIMUR
19,NUSA TENGGARA TIMUR,2328969,KOBALIMA
19,NUSA TENGGARA TIMUR,2328969,BOTIN LEOBELE
19,NUSA TENGGARA TIMUR,2328969,ALAK
19,NUSA TENGGARA TIMUR,2328969,MAULAFA
19,NUSA TENGGARA TIMUR,2328969,KELAPA LIMA
19,NUSA TENGGARA TIMUR,2328969,OEBOBO
19,NUSA TENGGARA TIMUR,2328969,KOTA RAJA
19,NUSA TENGGARA TIMUR,2328969,KOTA LAMA
20,KALIMANTAN BARAT,2878286,SAMBAS
20,KALIMANTAN BARAT,2878286,TELUK KERAMAT
20,KALIMANTAN BARAT,2878286,JAWAI
20,KALIMANTAN BARAT,2878286,TEBAS
20,KALIMANTAN BARAT,2878286,PEMANGKAT
20,KALIMANTAN BARAT,2878286,SEJANGKUNG
20,KALIMANTAN BARAT,2878286,SELAKAU
20,KALIMANTAN BARAT,2878286,PALOH
20,KALIMANTAN BARAT,2878286,SAJINGAN BESAR
20,KALIMANTAN BARAT,2878286,SUBAH
20,KALIMANTAN BARAT,2878286,GALING
20,KALIMANTAN BARAT,2878286,TEKARANG
20,KALIMANTAN BARAT,2878286,SEMPARUK
20,KALIMANTAN BARAT,2878286,SAJAD
20,KALIMANTAN BARAT,2878286,SEBAWI
20,KALIMANTAN BARAT,2878286,JAWAI SELATAN
20,KALIMANTAN BARAT,2878286,TANGARAN
20,KALIMANTAN BARAT,2878286,SALATIGA
20,KALIMANTAN BARAT,2878286,SELAKAU TIMUR
20,KALIMANTAN BARAT,2878286,MEMPAWAH HILIR
20,KALIMANTAN BARAT,2878286,TOHO
20,KALIMANTAN BARAT,2878286,SUNGAI PINYUH
20,KALIMANTAN BARAT,2878286,SIANTAN
20,KALIMANTAN BARAT,2878286,SUNGAI KUNYIT
20,KALIMANTAN BARAT,2878286,SEGEDONG
20,KALIMANTAN BARAT,2878286,ANJONGAN
20,KALIMANTAN BARAT,2878286,SADANIANG
20,KALIMANTAN BARAT,2878286,MEMPAWAH TIMUR
20,KALIMANTAN BARAT,2878286,KAPUAS
20,KALIMANTAN BARAT,2878286,MUKOK
20,KALIMANTAN BARAT,2878286,NOYAN
20,KALIMANTAN BARAT,2878286,JANGKANG
20,KALIMANTAN BARAT,2878286,BONTI
20,KALIMANTAN BARAT,2878286,BEDUAI
20,KALIMANTAN BARAT,2878286,SEKAYAM
20,KALIMANTAN BARAT,2878286,KEMBAYAN
20,KALIMANTAN BARAT,2878286,PARINDU
20,KALIMANTAN BARAT,2878286,TAYAN HULU
20,KALIMANTAN BARAT,2878286,TAYAN HILIR
20,KALIMANTAN BARAT,2878286,BALAI
20,KALIMANTAN BARAT,2878286,TOBA
20,KALIMANTAN BARAT,2878286,MELIAU
20,KALIMANTAN BARAT,2878286,ENTIKONG
20,KALIMANTAN BARAT,2878286,MATAN HILIR UTARA
20,KALIMANTAN BARAT,2878286,MARAU
20,KALIMANTAN BARAT,2878286,MANIS MATA
20,KALIMANTAN BARAT,2878286,KENDAWANGAN
20,KALIMANTAN BARAT,2878286,SANDAI
20,KALIMANTAN BARAT,2878286,SUNGAI LAUR
20,KALIMANTAN BARAT,2878286,SIMPANG HULU
20,KALIMANTAN BARAT,2878286,NANGA TAYAP
20,KALIMANTAN BARAT,2878286,MATAN HILIR SELATAN
20,KALIMANTAN BARAT,2878286,TUMBANG TITI
20,KALIMANTAN BARAT,2878286,JELAI HULU
20,KALIMANTAN BARAT,2878286,DELTA PAWAN
20,KALIMANTAN BARAT,2878286,MUARA PAWAN
20,KALIMANTAN BARAT,2878286,BENUA KAYONG
20,KALIMANTAN BARAT,2878286,HULU SUNGAI
20,KALIMANTAN BARAT,2878286,SIMPANG DUA
20,KALIMANTAN BARAT,2878286,AIR UPAS
20,KALIMANTAN BARAT,2878286,SINGKUP
20,KALIMANTAN BARAT,2878286,PEMAHAN
20,KALIMANTAN BARAT,2878286,SUNGAI MELAYU RAYAK
20,KALIMANTAN BARAT,2878286,SINTANG
20,KALIMANTAN BARAT,2878286,TEMPUNAK
20,KALIMANTAN BARAT,2878286,SEPAUK
20,KALIMANTAN BARAT,2878286,KETUNGAU HILIR
20,KALIMANTAN BARAT,2878286,KETUNGAU TENGAH
20,KALIMANTAN BARAT,2878286,KETUNGAU HULU
20,KALIMANTAN BARAT,2878286,DEDAI
20,KALIMANTAN BARAT,2878286,KAYAN HILIR
20,KALIMANTAN BARAT,2878286,KAYAN HULU
20,KALIMANTAN BARAT,2878286,SERAWAI
20,KALIMANTAN BARAT,2878286,AMBALAU
20,KALIMANTAN BARAT,2878286,KELAM PERMAI
20,KALIMANTAN BARAT,2878286,SUNGAI TEBELIAN
20,KALIMANTAN BARAT,2878286,BINJAI HULU
20,KALIMANTAN BARAT,2878286,PUTUSSIBAU UTARA
20,KALIMANTAN BARAT,2878286,BIKA
20,KALIMANTAN BARAT,2878286,EMBALOH HILIR
20,KALIMANTAN BARAT,2878286,EMBALOH HULU
20,KALIMANTAN BARAT,2878286,BUNUT HILIR
20,KALIMANTAN BARAT,2878286,BUNUT HULU
20,KALIMANTAN BARAT,2878286,JONGKONG
20,KALIMANTAN BARAT,2878286,HULU GURUNG
20,KALIMANTAN BARAT,2878286,SELIMBAU
20,KALIMANTAN BARAT,2878286,SEMITAU
20,KALIMANTAN BARAT,2878286,SEBERUANG
20,KALIMANTAN BARAT,2878286,BATANG LUPAR
20,KALIMANTAN BARAT,2878286,EMPANANG
20,KALIMANTAN BARAT,2878286,BADAU
20,KALIMANTAN BARAT,2878286,SILAT HILIR
20,KALIMANTAN BARAT,2878286,SILAT HULU
20,KALIMANTAN BARAT,2878286,PUTUSSIBAU SELATAN
20,KALIMANTAN BARAT,2878286,KALIS
20,KALIMANTAN BARAT,2878286,BOYAN TANJUNG
20,KALIMANTAN BARAT,2878286,MENTEBAH
20,KALIMANTAN BARAT,2878286,PENGKADAN
20,KALIMANTAN BARAT,2878286,SUHAID
20,KALIMANTAN BARAT,2878286,PURING KENCANA
20,KALIMANTAN BARAT,2878286,SUNGAI RAYA
20,KALIMANTAN BARAT,2878286,SAMALANTAN
20,KALIMANTAN BARAT,2878286,LEDO
20,KALIMANTAN BARAT,2878286,BENGKAYANG
20,KALIMANTAN BARAT,2878286,SELUAS
20,KALIMANTAN BARAT,2878286,SANGGAU LEDO
20,KALIMANTAN BARAT,2878286,JAGOI BABANG
20,KALIMANTAN BARAT,2878286,MONTERADO
20,KALIMANTAN BARAT,2878286,TERIAK
20,KALIMANTAN BARAT,2878286,SUTI SEMARANG
20,KALIMANTAN BARAT,2878286,CAPKALA
20,KALIMANTAN BARAT,2878286,SIDING
20,KALIMANTAN BARAT,2878286,LUMAR
20,KALIMANTAN BARAT,2878286,SUNGAI BETUNG
20,KALIMANTAN BARAT,2878286,SUNGAI RAYA KEPULAUAN
20,KALIMANTAN BARAT,2878286,LEMBAH BAWANG
20,KALIMANTAN BARAT,2878286,TUJUH BELAS
20,KALIMANTAN BARAT,2878286,NGABANG
20,KALIMANTAN BARAT,2878286,MEMPAWAH HULU
20,KALIMANTAN BARAT,2878286,MENJALIN
20,KALIMANTAN BARAT,2878286,MANDOR
20,KALIMANTAN BARAT,2878286,AIR BESAR
20,KALIMANTAN BARAT,2878286,MENYUKE
20,KALIMANTAN BARAT,2878286,SENGAH TEMILA
20,KALIMANTAN BARAT,2878286,MERANTI
20,KALIMANTAN BARAT,2878286,KUALA BEHE
20,KALIMANTAN BARAT,2878286,SEBANGKI
20,KALIMANTAN BARAT,2878286,JELIMPO
20,KALIMANTAN BARAT,2878286,BANYUKE HULU
20,KALIMANTAN BARAT,2878286,SOMPAK
20,KALIMANTAN BARAT,2878286,SEKADAU HILIR
20,KALIMANTAN BARAT,2878286,SEKADAU HULU
20,KALIMANTAN BARAT,2878286,NANGA TAMAN
20,KALIMANTAN BARAT,2878286,NANGA MAHAP
20,KALIMANTAN BARAT,2878286,BELITANG HILIR
20,KALIMANTAN BARAT,2878286,BELITANG HULU
20,KALIMANTAN BARAT,2878286,BELITANG
20,KALIMANTAN BARAT,2878286,BELIMBING
20,KALIMANTAN BARAT,2878286,NANGA PINOH
20,KALIMANTAN BARAT,2878286,ELLA HILIR
20,KALIMANTAN BARAT,2878286,MENUKUNG
20,KALIMANTAN BARAT,2878286,SAYAN
20,KALIMANTAN BARAT,2878286,TANAH PINOH
20,KALIMANTAN BARAT,2878286,SOKAN
20,KALIMANTAN BARAT,2878286,PINOH UTARA
20,KALIMANTAN BARAT,2878286,PINOH SELATAN
20,KALIMANTAN BARAT,2878286,BELIMBING HULU
20,KALIMANTAN BARAT,2878286,TANAH PINOH BARAT
20,KALIMANTAN BARAT,2878286,SUKADANA
20,KALIMANTAN BARAT,2878286,SIMPANG HILIR
20,KALIMANTAN BARAT,2878286,TELUK BATANG
20,KALIMANTAN BARAT,2878286,PULAU MAYA
20,KALIMANTAN BARAT,2878286,SEPONTI
20,KALIMANTAN BARAT,2878286,KEPULAUAN KARIMATA
20,KALIMANTAN BARAT,2878286,SUNGAI RAYA
20,KALIMANTAN BARAT,2878286,KUALA MANDOR B
20,KALIMANTAN BARAT,2878286,SUNGAI AMBAWANG
20,KALIMANTAN BARAT,2878286,TERENTANG
20,KALIMANTAN BARAT,2878286,BATU AMPAR
20,KALIMANTAN BARAT,2878286,KUBU
20,KALIMANTAN BARAT,2878286,RASAU JAYA
20,KALIMANTAN BARAT,2878286,TELUK PAKEDAI
20,KALIMANTAN BARAT,2878286,SUNGAI KAKAP
20,KALIMANTAN BARAT,2878286,PONTIANAK SELATAN
20,KALIMANTAN BARAT,2878286,PONTIANAK TIMUR
20,KALIMANTAN BARAT,2878286,PONTIANAK BARAT
20,KALIMANTAN BARAT,2878286,PONTIANAK UTARA
20,KALIMANTAN BARAT,2878286,PONTIANAK KOTA
20,KALIMANTAN BARAT,2878286,PONTIANAK TENGGARA
20,KALIMANTAN BARAT,2878286,SINGKAWANG TENGAH
20,KALIMANTAN BARAT,2878286,SINGKAWANG BARAT
20,KALIMANTAN BARAT,2878286,SINGKAWANG TIMUR
20,KALIMANTAN BARAT,2878286,SINGKAWANG UTARA
20,KALIMANTAN BARAT,2878286,SINGKAWANG SELATAN
21,KALIMANTAN TENGAH,3473621,KUMAI
21,KALIMANTAN TENGAH,3473621,ARUT SELATAN
21,KALIMANTAN TENGAH,3473621,KOTAWARINGIN LAMA
21,KALIMANTAN TENGAH,3473621,ARUT UTARA
21,KALIMANTAN TENGAH,3473621,PANGKALAN LADA
21,KALIMANTAN TENGAH,3473621,PANGKALAN BANTENG
21,KALIMANTAN TENGAH,3473621,KOTA BESI
21,KALIMANTAN TENGAH,3473621,CEMPAGA
21,KALIMANTAN TENGAH,3473621,MENTAYA HULU
21,KALIMANTAN TENGAH,3473621,PARENGGEAN
21,KALIMANTAN TENGAH,3473621,BAAMANG
21,KALIMANTAN TENGAH,3473621,MENTAWA BARU KETAPANG
21,KALIMANTAN TENGAH,3473621,MENTAYA HILIR UTARA
21,KALIMANTAN TENGAH,3473621,MENTAYA HILIR SELATAN
21,KALIMANTAN TENGAH,3473621,PULAU HANAUT
21,KALIMANTAN TENGAH,3473621,ANTANG KALANG
21,KALIMANTAN TENGAH,3473621,TELUK SAMPIT
21,KALIMANTAN TENGAH,3473621,SERANAU
21,KALIMANTAN TENGAH,3473621,CEMPAGA HULU
21,KALIMANTAN TENGAH,3473621,TELAWANG
21,KALIMANTAN TENGAH,3473621,BUKIT SANTUAI
21,KALIMANTAN TENGAH,3473621,TUALAN HULU
21,KALIMANTAN TENGAH,3473621,TELAGA ANTANG
21,KALIMANTAN TENGAH,3473621,SELAT
21,KALIMANTAN TENGAH,3473621,KAPUAS HILIR
21,KALIMANTAN TENGAH,3473621,KAPUAS TIMUR
21,KALIMANTAN TENGAH,3473621,KAPUAS KUALA
21,KALIMANTAN TENGAH,3473621,KAPUAS BARAT
21,KALIMANTAN TENGAH,3473621,PULAU PETAK
21,KALIMANTAN TENGAH,3473621,KAPUAS MURUNG
21,KALIMANTAN TENGAH,3473621,BASARANG
21,KALIMANTAN TENGAH,3473621,MANTANGAI
21,KALIMANTAN TENGAH,3473621,TIMPAH
21,KALIMANTAN TENGAH,3473621,KAPUAS TENGAH
21,KALIMANTAN TENGAH,3473621,KAPUAS HULU
21,KALIMANTAN TENGAH,3473621,TAMBAN CATUR
21,KALIMANTAN TENGAH,3473621,PASAK TALAWANG
21,KALIMANTAN TENGAH,3473621,MANDAU TALAWANG
21,KALIMANTAN TENGAH,3473621,DADAHUP
21,KALIMANTAN TENGAH,3473621,BATAGUH
21,KALIMANTAN TENGAH,3473621,JENAMAS
21,KALIMANTAN TENGAH,3473621,DUSUN HILIR
21,KALIMANTAN TENGAH,3473621,KARAU KUALA
21,KALIMANTAN TENGAH,3473621,DUSUN UTARA
21,KALIMANTAN TENGAH,3473621,GN. BINTANG AWAI
21,KALIMANTAN TENGAH,3473621,DUSUN SELATAN
21,KALIMANTAN TENGAH,3473621,MONTALLAT
21,KALIMANTAN TENGAH,3473621,GUNUNG TIMANG
21,KALIMANTAN TENGAH,3473621,GUNUNG PUREI
21,KALIMANTAN TENGAH,3473621,TEWEH TIMUR
21,KALIMANTAN TENGAH,3473621,TEWEH TENGAH
21,KALIMANTAN TENGAH,3473621,LAHEI
21,KALIMANTAN TENGAH,3473621,TEWEH BARU
21,KALIMANTAN TENGAH,3473621,TEWEH SELATAN
21,KALIMANTAN TENGAH,3473621,LAHEI BARAT
21,KALIMANTAN TENGAH,3473621,KAMIPANG
21,KALIMANTAN TENGAH,3473621,KATINGAN HILIR
21,KALIMANTAN TENGAH,3473621,TEWANG SANGALANG GARING
21,KALIMANTAN TENGAH,3473621,PULAU MALAN
21,KALIMANTAN TENGAH,3473621,KATINGAN TENGAH
21,KALIMANTAN TENGAH,3473621,SANAMAN MANTIKEI
21,KALIMANTAN TENGAH,3473621,MARIKIT
21,KALIMANTAN TENGAH,3473621,KATINGAN HULU
21,KALIMANTAN TENGAH,3473621,MENDAWAI
21,KALIMANTAN TENGAH,3473621,KATINGAN KUALA
21,KALIMANTAN TENGAH,3473621,TASIK PAYAWAN
21,KALIMANTAN TENGAH,3473621,PETAK MALAI
21,KALIMANTAN TENGAH,3473621,BUKIT RAYA
21,KALIMANTAN TENGAH,3473621,SERUYAN HILIR
21,KALIMANTAN TENGAH,3473621,SERUYAN TENGAH
21,KALIMANTAN TENGAH,3473621,DANAU SEMBULUH
21,KALIMANTAN TENGAH,3473621,HANAU
21,KALIMANTAN TENGAH,3473621,SERUYAN HULU
21,KALIMANTAN TENGAH,3473621,SERUYAN HILIR TIMUR
21,KALIMANTAN TENGAH,3473621,SERUYAN RAYA
21,KALIMANTAN TENGAH,3473621,DANAU SELULUK
21,KALIMANTAN TENGAH,3473621,BATU AMPAR
21,KALIMANTAN TENGAH,3473621,SULING TAMBUN
21,KALIMANTAN TENGAH,3473621,SUKAMARA
21,KALIMANTAN TENGAH,3473621,JELAI
21,KALIMANTAN TENGAH,3473621,BALAI RIAM
21,KALIMANTAN TENGAH,3473621,PANTAI LUNCI
21,KALIMANTAN TENGAH,3473621,PERMATA KECUBUNG
21,KALIMANTAN TENGAH,3473621,LAMANDAU
21,KALIMANTAN TENGAH,3473621,DELANG
21,KALIMANTAN TENGAH,3473621,BULIK
21,KALIMANTAN TENGAH,3473621,BULIK TIMUR
21,KALIMANTAN TENGAH,3473621,MENTHOBI RAYA
21,KALIMANTAN TENGAH,3473621,SEMATU JAYA
21,KALIMANTAN TENGAH,3473621,BELANTIKAN RAYA
21,KALIMANTAN TENGAH,3473621,BATANG KAWA
21,KALIMANTAN TENGAH,3473621,SEPANG
21,KALIMANTAN TENGAH,3473621,KURUN
21,KALIMANTAN TENGAH,3473621,TEWAH
21,KALIMANTAN TENGAH,3473621,KAHAYAN HULU UTARA
21,KALIMANTAN TENGAH,3473621,RUNGAN
21,KALIMANTAN TENGAH,3473621,MANUHING
21,KALIMANTAN TENGAH,3473621,MIHING RAYA
21,KALIMANTAN TENGAH,3473621,DAMANG BATU
21,KALIMANTAN TENGAH,3473621,MIRI MANASA
21,KALIMANTAN TENGAH,3473621,RUNGAN HULU
21,KALIMANTAN TENGAH,3473621,MANUHING RAYA
21,KALIMANTAN TENGAH,3473621,RUNGAN BARAT
21,KALIMANTAN TENGAH,3473621,PANDIH BATU
21,KALIMANTAN TENGAH,3473621,KAHAYAN KUALA
21,KALIMANTAN TENGAH,3473621,KAHAYAN TENGAH
21,KALIMANTAN TENGAH,3473621,BANAMA TINGANG
21,KALIMANTAN TENGAH,3473621,KAHAYAN HILIR
21,KALIMANTAN TENGAH,3473621,MALIKU
21,KALIMANTAN TENGAH,3473621,JABIREN
21,KALIMANTAN TENGAH,3473621,SEBANGAU KUALA
21,KALIMANTAN TENGAH,3473621,MURUNG
21,KALIMANTAN TENGAH,3473621,TANAH SIANG
21,KALIMANTAN TENGAH,3473621,LAUNG TUHUP
21,KALIMANTAN TENGAH,3473621,PERMATA INTAN
21,KALIMANTAN TENGAH,3473621,SUMBER BARITO
21,KALIMANTAN TENGAH,3473621,BARITO TUHUP RAYA
21,KALIMANTAN TENGAH,3473621,TANAH SIANG SELATAN
21,KALIMANTAN TENGAH,3473621,SUNGAI BABUAT
21,KALIMANTAN TENGAH,3473621,SERIBU RIAM
21,KALIMANTAN TENGAH,3473621,UUT MURUNG
21,KALIMANTAN TENGAH,3473621,DUSUN TIMUR
21,KALIMANTAN TENGAH,3473621,BANUA LIMA
21,KALIMANTAN TENGAH,3473621,PATANGKEP TUTUI
21,KALIMANTAN TENGAH,3473621,AWANG
21,KALIMANTAN TENGAH,3473621,DUSUN TENGAH
21,KALIMANTAN TENGAH,3473621,PEMATANG KARAU
21,KALIMANTAN TENGAH,3473621,PAJU EPAT
21,KALIMANTAN TENGAH,3473621,RAREN BATUAH
21,KALIMANTAN TENGAH,3473621,PAKU
21,KALIMANTAN TENGAH,3473621,KARUSEN JANANG
21,KALIMANTAN TENGAH,3473621,PAHANDUT
21,KALIMANTAN TENGAH,3473621,BUKIT BATU
21,KALIMANTAN TENGAH,3473621,JEKAN RAYA
21,KALIMANTAN TENGAH,3473621,SABANGAU
21,KALIMANTAN TENGAH,3473621,RAKUMPIT
22,KALIMANTAN SELATAN,3496195,TAKISUNG
22,KALIMANTAN SELATAN,3496195,JORONG
22,KALIMANTAN SELATAN,3496195,PELAIHARI
22,KALIMANTAN SELATAN,3496195,KURAU
22,KALIMANTAN SELATAN,3496195,BATI BATI
22,KALIMANTAN SELATAN,3496195,PANYIPATAN
22,KALIMANTAN SELATAN,3496195,KINTAP
22,KALIMANTAN SELATAN,3496195,TAMBANG ULANG
22,KALIMANTAN SELATAN,3496195,BATU AMPAR
22,KALIMANTAN SELATAN,3496195,BAJUIN
22,KALIMANTAN SELATAN,3496195,BUMI MAKMUR
22,KALIMANTAN SELATAN,3496195,PULAU SEMBILAN
22,KALIMANTAN SELATAN,3496195,PULAU LAUT BARAT
22,KALIMANTAN SELATAN,3496195,PULAU LAUT SELATAN
22,KALIMANTAN SELATAN,3496195,PULAU LAUT TIMUR
22,KALIMANTAN SELATAN,3496195,PULAU SEBUKU
22,KALIMANTAN SELATAN,3496195,PULAU LAUT UTARA
22,KALIMANTAN SELATAN,3496195,KELUMPANG SELATAN
22,KALIMANTAN SELATAN,3496195,KELUMPANG HULU
22,KALIMANTAN SELATAN,3496195,KELUMPANG TENGAH
22,KALIMANTAN SELATAN,3496195,KELUMPANG UTARA
22,KALIMANTAN SELATAN,3496195,PAMUKAN SELATAN
22,KALIMANTAN SELATAN,3496195,SAMPANAHAN
22,KALIMANTAN SELATAN,3496195,PAMUKAN UTARA
22,KALIMANTAN SELATAN,3496195,HAMPANG
22,KALIMANTAN SELATAN,3496195,SUNGAI DURIAN
22,KALIMANTAN SELATAN,3496195,PULAU LAUT TENGAH
22,KALIMANTAN SELATAN,3496195,KELUMPANG HILIR
22,KALIMANTAN SELATAN,3496195,KELUMPANG BARAT
22,KALIMANTAN SELATAN,3496195,PAMUKAN BARAT
22,KALIMANTAN SELATAN,3496195,PULAU LAUT KEPULAUAN
22,KALIMANTAN SELATAN,3496195,PULAU LAUT TANJUNG SELAYAR
22,KALIMANTAN SELATAN,3496195,ALUH ALUH
22,KALIMANTAN SELATAN,3496195,KERTAK HANYAR
22,KALIMANTAN SELATAN,3496195,GAMBUT
22,KALIMANTAN SELATAN,3496195,SUNGAI TABUK
22,KALIMANTAN SELATAN,3496195,MARTAPURA
22,KALIMANTAN SELATAN,3496195,KARANG INTAN
22,KALIMANTAN SELATAN,3496195,ASTAMBUL
22,KALIMANTAN SELATAN,3496195,SIMPANG EMPAT
22,KALIMANTAN SELATAN,3496195,PENGAROM
22,KALIMANTAN SELATAN,3496195,SUNGAI PINANG
22,KALIMANTAN SELATAN,3496195,ARANIO
22,KALIMANTAN SELATAN,3496195,MATARAMAN
22,KALIMANTAN SELATAN,3496195,BERUNTUNG BARU
22,KALIMANTAN SELATAN,3496195,MARTAPURA BARAT
22,KALIMANTAN SELATAN,3496195,MARTAPURA TIMUR
22,KALIMANTAN SELATAN,3496195,SAMBUNG MAKMUR
22,KALIMANTAN SELATAN,3496195,PARAMASAN
22,KALIMANTAN SELATAN,3496195,TELAGA BAUNTUNG
22,KALIMANTAN SELATAN,3496195,TATAH MAKMUR
22,KALIMANTAN SELATAN,3496195,CINTAPURI DARUSSALAM
22,KALIMANTAN SELATAN,3496195,TABUNGANEN
22,KALIMANTAN SELATAN,3496195,TAMBAN
22,KALIMANTAN SELATAN,3496195,ANJIR PASAR
22,KALIMANTAN SELATAN,3496195,ANJIR MUARA
22,KALIMANTAN SELATAN,3496195,ALALAK
22,KALIMANTAN SELATAN,3496195,MANDASTANA
22,KALIMANTAN SELATAN,3496195,RANTAU BADAUH
22,KALIMANTAN SELATAN,3496195,BELAWANG
22,KALIMANTAN SELATAN,3496195,CERBON
22,KALIMANTAN SELATAN,3496195,BAKUMPAI
22,KALIMANTAN SELATAN,3496195,KURIPAN
22,KALIMANTAN SELATAN,3496195,TABUKAN
22,KALIMANTAN SELATAN,3496195,MEKARSARI
22,KALIMANTAN SELATAN,3496195,BARAMBAI
22,KALIMANTAN SELATAN,3496195,MARABAHAN
22,KALIMANTAN SELATAN,3496195,WANARAYA
22,KALIMANTAN SELATAN,3496195,JEJANGKIT
22,KALIMANTAN SELATAN,3496195,BINUANG
22,KALIMANTAN SELATAN,3496195,TAPIN SELATAN
22,KALIMANTAN SELATAN,3496195,TAPIN TENGAH
22,KALIMANTAN SELATAN,3496195,TAPIN UTARA
22,KALIMANTAN SELATAN,3496195,CANDI LARAS SELATAN
22,KALIMANTAN SELATAN,3496195,CANDI LARAS UTARA
22,KALIMANTAN SELATAN,3496195,BAKARANGAN
22,KALIMANTAN SELATAN,3496195,PIANI
22,KALIMANTAN SELATAN,3496195,BUNGUR
22,KALIMANTAN SELATAN,3496195,LOKPAIKAT
22,KALIMANTAN SELATAN,3496195,SALAM BABARIS
22,KALIMANTAN SELATAN,3496195,HATUNGUN
22,KALIMANTAN SELATAN,3496195,SUNGAI RAYA
22,KALIMANTAN SELATAN,3496195,PADANG BATUNG
22,KALIMANTAN SELATAN,3496195,TELAGA LANGSAT
22,KALIMANTAN SELATAN,3496195,ANGKINANG
22,KALIMANTAN SELATAN,3496195,KANDANGAN
22,KALIMANTAN SELATAN,3496195,SIMPUR
22,KALIMANTAN SELATAN,3496195,DAHA SELATAN
22,KALIMANTAN SELATAN,3496195,DAHA UTARA
22,KALIMANTAN SELATAN,3496195,KALUMPANG
22,KALIMANTAN SELATAN,3496195,LOKSADO
